,Unnamed: 0,id,name,tw97x,tw97y,location,wgs84x,wgs84y,area,type,type2,summary,address,tel,payex_major,payex,serviceTime,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,totallargemotor,ChargingStation,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,ChargeStation.StationName,ChargeStation.StationAddr,ChargeStation.locLongitude,ChargeStation.locLatitude,ChargeStation.openFlag,ChargeStation.isCharge,ChargeStation.contactName,ChargeStation.contactMobilNo,ChargeStation.scoketCount,ChargeStation.availableCount,ChargeStation.country,ChargeStation.town,FareInfo.WorkingDay,FareInfo.Holiday,EntranceCoord.EntrancecoordInfo
1534,1533.0,H33,兄弟大飯店停車場,304961.10501,2771688.33507,"(25.052365693800027, 121.54471864413459)",121.5447186441346,25.05236569380003,松山區,2.0,,建物附設立體式小型車62格(含身心障礙停車位1格，孕婦、育有6歲以下兒童停車位1格)。,南京東路3段255號地下2-3樓,2712-3456,50.0,計時：50元/半小時，停車未滿30分鐘以30分鐘計，停車逾30分鐘以上者，未滿15分鐘以15分鐘計。憑發票消費金額每500元可免費停車半小時。,06時30分至凌晨01時30分,63.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1535,1534.0,H35,王朝大酒店,305350.25500,2771736.5865,"(25.05278710919179, 121.54857730335117)",121.54857730335115,25.05278710919179,松山區,2.0,,建物附設立體式小型車241格(含身心障礙停車位8格，孕婦、育有6歲以下兒童停車位5格)。,敦化北路100號地下3樓,2719-8399,100.0,"計時：100元/時。全天以半小時計費。月租：全天8,800元/月。",24小時,246.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1535.0,H36,三軍總醫院松山分院附設民眾停車場,306270.25320,2771874.1536,"(25.053995094761543, 121.55770070262272)",121.55770070262272,25.053995094761547,松山區,2.0,,建物附設立體式小型車95格(含身心障礙停車位4格，孕婦、育有6歲以下兒童停車位2格)。,台北市松山區健康路131號,2764-7351,40.0,"計時：40元/時，進場15分鐘內離場免費，全程以半小時計費，月租：全日3,000元/月",24小時,98.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1537,1536.0,H46,台塑大樓停車場,305488.18926,2772160.4501799997,"(25.056608652329697, 121.54996139854057)",121.54996139854056,25.056608652329697,松山區,2.0,,建物附設立體式小型車310格(含身心障礙停車位6格)。,敦化北路201號,2712-2211#5254,30.0,"計時：停放1小時內收費30元，停車逾1小時以上者，每半小時40元計。月租：7,000元。",24小時,316.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1538,1537.0,H48,揚昇收費停車場,304915.76600,2771479.7871,"(25.05048458845286, 121.54426099234495)",121.54426099234495,25.05048458845286,松山區,2.0,,計有10個小型車停車位。,復興北路57號B3,2752-5527,50.0,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。,上午8時至下午11時,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1539,1538.0,H50,復源新城甲基地停車場,306112.85820,2771120.1891,"(25.0471942322016, 121.55611009151808)",121.55611009151808,25.0471942322016,松山區,2.0,,一般平面式小型車21格(含身心障礙停車位1格),延吉段1小段283地號；光復南路22巷17號後側空地,2577-1389,50.0,一、計時：50元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。二、月租：4800元/月。,24小時,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1540,1539.0,H54,台灣聯通八德停車場,306929.12960,2771419.8309,"(25.049868861188113, 121.56421187538058)",121.56421187538058,25.049868861188113,松山區,2.0,,建物附設塔台式小型車78格(含身心障礙停車位2格),台北市松山區八德路4段245巷32弄9號,2523-5000#135,80.0,"計時:80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全天8,000元/月，日間(08~20)7,000元/月，夜間(20~08)6,000元/月。",24小時,78.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1541,1540.0,H56,聯合安豐長春站,305036.97060,2771875.8989,"(25.054056243368564, 121.54547801421334)",121.54547801421336,25.054056243368567,松山區,2.0,,立體式小型車124格(含身心障礙停車位2格)。,慶城街29號地下3樓及地上2-6樓,2516-8166,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元。",24小時,126.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1542,1541.0,H57,便利停車場監理站,306402.02680,2771229.8033,"(25.048173062212356, 121.55898029520897)",121.55898029520895,25.048173062212356,松山區,2.0,,建物附設塔台式小型車64格(含身心障礙停車位2格)。,八德路4段32號,2799-1001,50.0,"計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天6,000元/月，日間4,500元/月，夜間(19-07)3,000/月。",24小時,65.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1543,1542.0,H68,鴻構大樓計時收費停車場,305006.35790,2772326.1762,"(25.05812241755796, 121.5451926029343)",121.5451926029343,25.05812241755796,松山區,2.0,,建物附設立體式小型車18格(含身心障礙停車位1格),台北市松山區民生東路三段109號地下一樓,2717-7799#558,80.0,計時：80元/時，全程以半小時計費。,上班日7:30~22:00，假日不開放,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1544,1543.0,H71,台灣聯通復有停車場,304928.71690,2772456.6412,"(25.05930306574326, 121.54442829984613)",121.54442829984613,25.05930306574326,松山區,2.0,,一般平面式小型車14格(含身心障礙停車位1格)。,敦化段5小段29-13、29-14、29-20地號；復興北路321號,2523-5000,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",24小時,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1544.0,H75,市民大道停車場,305970.26718,2770852.41262,"(25.044782055575666, 121.55468610989351)",121.55468610989351,25.044782055575666,松山區,2.0,,一般平面式小型17車格(含身心障礙停車位1格)。,"延吉段一小段657、658地號,市民大道4段257號空地",2778-5756,80.0,計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1546,1545.0,H76,中國人壽敦北大樓停車場,305308.82310,2771873.8737,"(25.054028040664594, 121.54817219852569)",121.54817219852569,25.05402804066459,松山區,2.0,,建物附設平面式小型車15格(含身心障礙停車位1格),台北市松山區敦化北路122號1樓,2246-1708,60.0,計時:60元/時，非大樓訪客200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1547,1546.0,H77,八德站停車場,306869.64730,2771313.1836,"(25.048908299630952, 121.56361797994892)",121.56361797994892,25.04890829963095,松山區,2.0,,建物附設立體式小型車3格(含身心障礙停車位1格)。,西松段2小段296、297地號；八德路4段195號旁空地,2778-5756,0.0,"月租：8,500元/月。",24小時,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1548,1547.0,H78,日日停車場,306192.09170,2771546.9313,"(25.05104387433153, 121.55691271588096)",121.55691271588094,25.05104387433153,松山區,2.0,,一般平面式小型車6格(含身心障礙停車位1格)。,光復北路120巷25號空地；美仁段2小段44、44-1地號,2578-0924,40.0,計時：40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,8-22,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1549,1548.0,H80,微風廣場地下停車場,304909.44520,2770998.5584,"(25.046140326174807, 121.5441791718211)",121.5441791718211,25.046140326174807,松山區,2.0,,立體式小型車331格(含身心障礙停車位9格，孕婦、育有6歲以下兒童停車位6格)。立體式機車179格(含身心障礙停車位4格)。,復興南路1段39號B2~B5,6600-8888#3620,80.0,計時：汽車80元/時，機車20元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,340.0,183.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1550,1549.0,H81,嘟嘟房延吉站停車場,305887.90523,2771157.27467,"(25.047537365703334, 121.55388226723815)",121.55388226723817,25.04753736570333,松山區,2.0,,一般平面式小型車24格(含身心障礙停車位1格),延吉段1小段439地號；八德路3段106巷13號空地,2655-0818,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。 月租：8,000元/月。",24小時,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1551,1550.0,H82,敦北停車場,305549.22810,2771708.6975,"(25.052528033915824, 121.55054813268262)",121.55054813268264,25.052528033915824,松山區,2.0,,建物附設立體式小型車12格(含身心障礙停車位1格),台北市松山區南京東路4段53巷3弄12號B2-B3,2712-7700,60.0,"計時:60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日8,000元/月，日間(08-18)5,000元/月，夜間(18:30-翌日07:30)4,000元/月。計次:200元/日(整天)",臨停:08-22時;月租:24小時,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1552,1551.0,H85,通泰商業大樓收費停車場,305095.27960,2771862.0131,"(25.05392876021047, 121.54605534556876)",121.54605534556877,25.053928760210468,松山區,2.0,,立體式小型車122格(含身心障礙停車位2格)。,慶城街28號B2~B4,2546-6928,50.0,計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,07-23,122.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1553,1552.0,H86,福里停車場,305001.13050,2771950.1611,"(25.05472797963595, 121.54512577684945)",121.54512577684945,25.05472797963595,松山區,2.0,,建物附設立體式小型車38格(含身心障礙停車位1格)。,長春路343號B2,27187323轉3513,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。月租：全天9,000元/月，白天7,500元/月。",,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1554,1553.0,H87,芝麻停車場,304931.50810,2771305.5146,"(25.04891069977958, 121.54441005554254)",121.54441005554254,25.048910699779576,松山區,2.0,,建物附設平面式小型車13格(含身心障礙停車位1格),長安東路二段215號1樓,25573722,60.0,60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8000元/月,24小時,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1555,1554.0,H91,宏泰金融大樓計時停車場,305260.14230,2772245.3918,"(25.057383849041933, 121.54770464137903)",121.54770464137906,25.05738384904193,松山區,2.0,,建物附設立體式小型車361格(含身心障礙停車位7格),民生東路3段156號B2~B4,2716-0077#2218,70.0,70元/時。停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。營業時間外取車另收手續費200元。如欲營業時間迄次日則案進場時間計時收費．,7-23,367.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1556,1555.0,H92,博客停車場開發股份有限公司家福三民場,306838.47790,2772728.5981,"(25.0616876596031, 121.56336749299987)",121.56336749299987,25.0616876596031,松山區,2.0,,建物附設立體式小型車92格(含身心障礙停車位2格，孕婦、育有6歲以下兒童停車位2格)。建物附設立體式機車25格(含身心障礙停車位1格)。,三民路160號4、5樓,2948-8889,60.0,"計時：汽車60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：汽車6,000元/月，機車600元/月。",24小時,94.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1557,1556.0,H93,便利停車場八德站,306626.48140,2771227.901,"(25.048147501657574, 121.5612046221642)",121.56120462216421,25.04814750165757,松山區,2.0,,一般平面式小型車28格(含身心障礙停車位1格)。,台北市松山區西松段3小段175地號；八德路4段106巷3號旁空地,2799-1001,50.0,"計時:50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：全天6,000元/月，夜間(18-09)3,000元/月，計次:200元/次(隔日另計)。",24小時,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1558,1557.0,H94,新長越民權東路停車場,305434.34220,2772706.9849,"(25.061544685105602, 121.54944972416048)",121.54944972416048,25.061544685105602,松山區,2.0,,立體式小型車49格(含身心障礙停車位1格)。,民權東路3段178號B2、B5,2778-5756,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：全日7,000元/月，日間(08-18)5000元，夜間(18-08)5000元。",24小時,49.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1558.0,H96,震旦二十一世紀大樓停車場,306236.38690,2771826.5771,"(25.053566839347653, 121.55736312006785)",121.55736312006785,25.05356683934765,松山區,2.0,,建物附設立體式小型車218格(含身心障礙停車位6格)。,健康路156號B3、B4,6600-2168,40.0,"計時：40元/時，停車未滿1小時者以1小時計，逾1小時以上，未滿半小時以半小時計。月租：7,000元/月，日間：4,200元/月，夜間：3,000元/月。",臨停07~24時；月租24小時,222.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1560,1559.0,HA7,台灣聯通前瞻停車場,306244.81130,2771633.3012,"(25.051821652550604, 121.5574387200493)",121.5574387200493,25.051821652550608,松山區,2.0,,立體式小型車53格(含身心障礙停車位1格)。,南京東路5段1號B1~B4,2523-5000,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日8,000元，日間7,000元(08~20)，夜間6,000元(20~08)元。",臨停：09-20；月租24小時,53.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1561,1560.0,HA83,光復南路停車場,306008.37101,2770983.6304200003,"(25.045965266700303, 121.55506905222721)",121.55506905222721,25.045965266700307,松山區,2.0,,一般平面式小型車8格(含身心障礙停車位1格)。,延吉段1小段574地號.光復南路46巷35號旁空地,2778-5756,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元/月。",24小時,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1562,1561.0,HA88,基隆河5、6號水門堤外觀山段河濱公園附設,307459.49040,2772553.7372,"(25.06008556049701, 121.56951526358716)",121.56951526358715,25.06008556049701,松山區,2.0,,為平面停車場，計有408個小型停車格，192個機車格,基隆河5、6號水門堤外觀山段,,30.0,計次30元，機車免費,9-17,408.0,192.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1562.0,HA89,金和興復旦站停車場,305228.00700,2770923.45,"(25.045450656425935, 121.54733314980558)",121.54733314980558,25.045450656425928,松山區,2.0,,計有6個小型車格,敦化段3小段349地號；敦化南路1段100巷5弄29號旁空地,8785-7501,0.0,6000元/月。,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1564,1563.0,HA94,威京大樓停車場,306999.42640,2771396.3268,"(25.049654021183127, 121.56490757210676)",121.56490757210676,25.049654021183127,松山區,2.0,,立體式小型車90格(含身心障礙停車位2格)。,臺北市松山區東興路12號地下3、4樓,8787-1984,40.0,"計時：40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天7,000元/月，日間(08-19)6,000元/月，夜間(19-08)5,000元/月。計次：200元/次(08-24)。",24小時,90.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1564.0,HA97,Times 慶城街,305092.93800,2771950.38,"(25.05472661349698, 121.5460356731307)",121.5460356731307,25.05472661349698,松山區,2.0,,一般平面式小型車31格(含身心障礙停車位1格),台北市松山區敦化段一小段387、397-1地號；慶城街45號空地後,2504-6098,100.0,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1566,1565.0,HA99,銓營長安菊川停車場,305118.36670,2771276.8521,"(25.0486451390147, 121.54626074331743)",121.54626074331743,25.048645139014695,松山區,2.0,,一般平面式小型車10格(含身心障礙停車位1格)。,敦化段2小段220、222地號;八德路2段437巷2弄11號旁空地,2793-5818,90.0,計時：90元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。,24小時,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1567,1566.0,HB01,台灣聯通東興停車場,307271.00710,2771330.7933,"(25.049052132893838, 121.56759631478852)",121.56759631478852,25.049052132893838,松山區,2.0,,塔台式小型車34格(含身心障礙停車位1格),台北市松山區八德路4段312-1號,2523-5000,80.0,"計時：80元/時，停車未滿1小時以1小時計，停車逾1小時以上者，未滿半小時以半小時計費。月租：全天8,000元/月，日間7,000元(08~20)/月，夜間6,000元(20~08)/月",24小時,34.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1568,1567.0,HB02,建築賞停車場,307579.60290,2771452.7452,"(25.0501413820199, 121.57065969553709)",121.57065969553707,25.050141382019895,松山區,2.0,,為立面停車場，計有51個小型車格,八德路4段455號,2763-4189,40.0,40元/時，停車逾1小時以上者，未滿半小時以半小時計費。全日5000元/月。,24小時,52.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1569,1568.0,HB03,台灣聯通饒河停車場,307576.40302,2771458.65547,"(25.05019486100657, 121.57062823042627)",121.57062823042628,25.05019486100657,松山區,2.0,,建物附設塔台式小型車35格(含身心障礙停車位1格),臺北市松山區八德路4段455號,2523-5000#135,100.0,"計時:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：8,000元/月。",24小時,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1570,1569.0,HB07,嘟嘟房長春站停車場,305239.20353,2771941.13884,"(25.05463784874559, 121.54748491340166)",121.54748491340166,25.05463784874559,松山區,2.0,,建物附設立體式小型車21格；建物附設塔台式小型車104格(含身心障礙停車位2格),臺北市松山區長春路445號,2655-0818,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：10,000元/月",24小時,127.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1571,1570.0,HB09,應安168德璞十九章停車場,305200.61850,2772399.1608,"(25.058774234500476, 121.54712086307757)",121.54712086307757,25.05877423450048,松山區,2.0,,塔台式小型車38格(含身心障礙停車位1格)。,復興北路313巷42-1號,2754-6661#18,60.0,"計時：60元/時。停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。9,000元/月。",24小時,38.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1572,1571.0,HB10,南京東路地下停車場,306861.75850,2771558.8151,"(25.051126128754287, 121.56354993749784)",121.56354993749784,25.051126128754287,松山區,2.0,,建物附設立體式小型車7格(含身心障礙停車位1格)。,南京東路5段188號B5；西松路2小段2、33地號,2742-5211,50.0,"計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天8,500元/月。",24小時,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1573,1572.0,HB11,8號停車場,305386.22060,2772604.787,"(25.06062381749994, 121.54896866252655)",121.54896866252658,25.06062381749994,松山區,2.0,,一般平面式小型車2格(含身心障礙停車位1格)。,敦化北路244巷12號旁空地；臺北市松山區敦化段五小段8-3地號,27196633#38,0.0,"月租：單一車位每月5,500元。",24小時,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1574,1573.0,HB12,Times民權敦化3,305451.01000,2772587.419,"(25.060464645792106, 121.54961010942706)",121.54961010942706,25.06046464579211,松山區,2.0,,一般平面式小型車36格(含身心障礙停車位1格)。,敦化段5小段1、1-2地號；敦化北路240號右旁空地,0800-88-8924,100.0,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1575,1574.0,HB13,宏國大樓停車場,305451.20780,2771942.3174,"(25.05464072865856, 121.54958609420672)",121.54958609420672,25.05464072865856,松山區,2.0,,建物附設立體式小型車284格(含身心障礙停車格6格),臺北市松山區敦化北路167號B2~B4,2514-7188,70.0,計時：70元/時。停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。,07時-24時,290.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1576,1575.0,HB15,臺安停車場,305272.43800,2771142.7917,"(25.047429231111376, 121.54778226243212)",121.54778226243212,25.047429231111373,松山區,2.0,,立體小型車203格(含身心障礙停車格4格)。,台北市松山區八德路2段428號地下1、2、3、4、5樓,8772-6424,60.0,計時:60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,207.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1577,1576.0,HB18,應安松山機場停車場,305293.83680,2772819.6253,"(25.0625667368159, 121.54806164801327)",121.54806164801329,25.0625667368159,松山區,2.0,,為平面停車場，計有6個小型車停車位。,敦化段4小段371、371-7、389、389-1地號；民權東路3段191巷8號旁空地,2754-6661,60.0,60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。9000元/月,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1578,1577.0,HB19,嘟嘟房京華城站停車場,306816.74953,2771183.98481,"(25.04774389578628, 121.56308841824868)",121.5630884182487,25.04774389578628,松山區,2.0,,一般平面式小型車22格(含身心障礙停車位1格)。,臺北市松山區西松段三小段146地號；東寧路21號旁空地。,2655-0818,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",24小時,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1579,1578.0,HB20,保德信停車場,306721.33620,2771628.3219,"(25.05175890142564, 121.56216114410985)",121.56216114410984,25.051758901425643,松山區,2.0,,立體式小型車131格(含身心障礙停車位3格)。,南京東路5段161號B3~B5,3765-5730,60.0,"計時：60元/時，停車未滿1小時以1小時計，停車逾1小時以上者，未滿半小時以半小時計。月租：7,200元/月。",24小時,131.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1580,1579.0,HB21,台灣聯通長慶停車場,305130.83740,2772009.2988,"(25.055257145345834, 121.54641364558253)",121.54641364558252,25.055257145345834,松山區,2.0,,建物附設立體式小型車97格(含身心障礙停車位1格)。,慶城街45號B3,2523-5000,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天8,000元/月。",24小時,98.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1581,1580.0,HB22,TIMES長春路,305337.42410,2771947.7584,"(25.054694017997083, 121.5484586245566)",121.5484586245566,25.054694017997083,松山區,2.0,,計有16個小型車,敦化北路150號地下3樓,2504-6098,80.0,80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日8000元/月。,24小時,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1582,1581.0,HB23,Times 松山車站前,308398.04340,2771440.4612,"(25.049999101902333, 121.57877024731137)",121.57877024731137,25.049999101902326,松山區,2.0,,小型車67格(含身心障礙停車位2格)。,"松山區寶清段6小段263地號
八德路4段758號B1~B5",0800-88-8924,100.0,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",24小時,69.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1583,1582.0,HB24,Times松山運動中心,305520.38580,2771300.2194,"(25.048841392515214, 121.5502458249464)",121.5502458249464,25.04884139251521,松山區,2.0,,立體式小型車57格(含身心障礙停車位2格)。,松山區敦化北路1號(松山運動中心地下1樓),0800-88-8924,40.0,"計時：40元/時，全程以半小時計費。月租：10,000元/月。",24小時,59.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1584,1583.0,HB25,育達停車場,305914.95390,2771391.9517,"(25.04965500665509, 121.55415984965964)",121.55415984965964,25.049655006655087,松山區,2.0,,小型車90格(含身心障礙停車位1格)，機車369格(含身心障礙停車位7格)。,松山區寧安街12號B2,2557-3722,100.0,"小型車:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：小型車全天8,000元/月。機車:50/次(隔日另計)。",24小時,91.0,376.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1585,1584.0,HB26,台灣聯通大千停車場,306720.45550,2771568.2557,"(25.05121666379302, 121.56214994270508)",121.56214994270508,25.05121666379302,松山區,2.0,,建物附設 立體式小型車31格(含身心障礙停車位1格)。,南京東路5段108號B1、B2,2523-5000,80.0,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。全日8,000元/月，日間(08~20)7,000元/月，夜間(20~08)6,000元/月。",,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1586,1585.0,HB27,台灣聯通新高停車場,306157.75460,2771567.426,"(25.05123017376143, 121.55657325336747)",121.55657325336747,25.05123017376143,松山區,2.0,,建物附設立體式小型車18格(含身心障礙停車位1格)。,南京東路4段162之1號B2,2523-5000,60.0,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。每日最高收費250元。月租：全天8,000元/月，日間7,000元/月(08-20)，夜間6,000元/月(20-08)。",24小時,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1587,1586.0,HB30,TIMES民權敦化站(二),305453.92220,2772622.1641,"(25.060778213964504, 121.54964037238412)",121.54964037238413,25.060778213964504,松山區,2.0,,計有33個小型車格,敦化段4小段421地號；敦化北路244巷口旁空地。,2504-6098,60.0,60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。全日12000元/月。,24小時,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1588,1587.0,HB31,便利停車場萬國站,305300.21110,2771200.1904,"(25.047946406235358, 121.5480598039051)",121.54805980390509,25.04794640623536,松山區,2.0,,立體式小型車124格(含身心障礙停車格3格),台北市松山區敦化南路1段2號B1~B4,2799-1001#155,50.0,"一、臨停：50元/時。二、月租：固定車位：全日12,000元/月，不固定車位：全天7,500元/月；日間：6,500元/月(0800-2000)、夜間5,500元/月(1800-0900)。停車時數未滿1小時以1小時計算，逾1小時以上，如不逾30分鐘以半小時計算，如逾30分鐘仍以1小時計算。",24小時,127.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1588.0,HB32,TIMES慶城街2停車場,305067.71140,2772007.5635,"(25.05524377962761, 121.54578794318736)",121.54578794318735,25.05524377962761,松山區,2.0,,為平面停車場，計有6格小型車格,敦化段一小段395地號；慶城街45號,2504-6098,80.0,80元/時，停車逾1小時以上者，未滿半小時以半小時計費。日間6500元/月，夜間5500元/月，全日7501元/月。,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
